,ID,OwnerID,Date,Text
84,74961,-58804998,1504371485,Можно ли где-то в универе оставлять самокат?
85,74960,-58804998,1504371438,"3 общежитие! Кто просверлить 2 отверстия??\nза еду,например.\nСпасибо)"
86,74940,-58804998,1504363906,У нас есть автошкола от института?
87,74938,-58804998,1504363885,Где тут можно записаться в команду по доте 2
88,74937,-58804998,1504363842,"Пришел в субботу в 8:30 не на свою лекцию, да и еще в свой выходной. На этой лекции я понял: какой п. меня поджидает..."
89,74929,-58804998,1504360922,Куда делась груша?
90,74922,-58804998,1504354556,Математика ультранудная хуйня
91,74914,-58804998,1504342468,Секция Аэробики проходит на Фрезере?\nАнон
92,74891,-58804998,1504310207,Во 2й общаге на охране можно написать заявление об отравке тараканов. Каким образом это делается?
93,74872,-58804998,1504296093,"Можно ли получить место в общежитии на основании того, что последняя пара заканчивается в 22:50, и таким образом я могу не успеть на последний транспорт до своего дома?"
94,74846,-58804998,1504292648,"А можно адрес Фрезера, пожалуйста?"
95,74842,-58804998,1504290434,"Где и как можно забрать грамоты, которые вручали на дне выпускника в конце июня? О том что мне вручали грамоту, узнал позднее, вот хотелось бы забрать"
96,74823,-58804998,1504285969,"Ребята, предупреждение: по дороге на Фрезер бродят стаи собак, которые раньше нападали на станкиновцев, поэтому будьте осторожны. Лучше по одному не ходить."
97,74809,-58804998,1504281431,Можно быть профоргом и групоргом одновременно?
98,74794,-58804998,1504280110,Как узнать в какой аудитории будет проходить лекция?
99,74787,-58804998,1504277802,"Ребят, а у нас возможно вместо физкультуры выбрать секцию, тип бокс или волейбол?"
0,74786,-58804998,1504277791,"Вторая общага, после соседа осталось 11 ненужных кактусов. Отдаю бесплатно, иначе просто выкину. Пишите в лс, если что."
1,74776,-58804998,1504275058,Где можно посмотреть списки групп\/узнать в какой ты группе? На оф. сайте не могу найти. Помогите плз
2,74765,-58804998,1504273174,"Вопрос от тупого первака. Я правильно понимаю, что завтра у группы ИДБ-17-07 нет занятий, или нужны какие-то тайные знания, чтобы понять расписание? \nАнон."
3,74753,-58804998,1504267687,"Профорги, это, конечно, круто\nНо все же задам вопрос\n\nНикто не хочет в этом году поучаствовать в Евроботе?\nhttp:\/\/www.eurobot-russia.ru\/home\nКоманды до 4 человек разрешены, гоу победим всех\n\nP.S. первак\nP.P.S. девушка, выступавшая в последнем соло на концерте (в синем платье), ты мега-милаха\n\nне анон"
4,74746,-58804998,1504264701,Я ссал на эти новые пропускные системы для аудиторий.ГАРИТТТТТТ!!!!!
5,74721,-58804998,1504255360,Подскажите кто кем и где работал на первом курсе?(очник)
6,74704,-58804998,1504250889,С какого месяца необходим ноут для занятий первокурснику?
7,74702,-58804998,1504250630,"Что же такое с этой комнатой в 3 общежитие, 1302? Теперь там живет парень, симпатичный такой, но по ночам по-прежнему уснуть невозможно, стоны из этой комнаты перебивают даже музыку из наушников, можно хоть чуток потише...\n(Анон.)"
8,74700,-58804998,1504250604,А что такое фрезер?
9,74683,-58804998,1504244919,В эту субботу пары у первого курса будут?
10,74682,-58804998,1504244912,Чем занимаются на прикладной физической культуре когда стоит лекция и семинар?\nАнон.
11,74663,-58804998,1504205472,"ребят, есть в станкине такое понятие как \""спортивный туризм\"
12,74656,-58804998,1504203424,Первокурсникам завтра приходить к 12 на посвящение или будут какие-то мероприятия до этого? Во сколько надо приходить?
13,74644,-58804998,1504195113,Есть ли тут люди умеющие\/желающие научится играть на барабанах всякий тяжёлый метал?\nНе анон
14,74641,-58804998,1504192534,А что у нас с парковками? Есть варианты кроме платной?
15,74638,-58804998,1504189656,кто-нибудь проводил старнет или какого-либо другого провайдера в 3 общагу?
16,74637,-58804998,1504189648,У первого курса есть завтра пары или только концерт?
17,74616,-58804998,1504175178,"Не анонимно. 2 и 8 общаги, здарова! Есть желающие поиграть в баскетбол, стритбол?🏀 сегодня в 18:00 собираемся на площадке кутузовской, желающие пишите в лс."
18,122431619,-58804998,1504175055,"31 августа 13:00, расписания все нет. Неужели так сложно выложить хотя бы на день раньше? Складывается впечатление, что этим занимается один человек. Оно вообще будет? Или в универ ехать? Анон."
19,74599,-58804998,1504171775,"Списки групп 1го курса , когда выложат?"
20,74593,-58804998,1504170569,"Житель 330 комнаты 8 общаги, откликнись в комментариях. \nАнон"
21,74579,-58804998,1504166520,"Расскажите про нового ректора. Говорят, что за 3 долга отчисление. анон"
22,74578,-58804998,1504166506,"Вроде нравится мне универ, но отсутсвие расписания 31 августа, но когда преподы сами ставят зачеты когда им заблагорассудится, ерундистика с общагами ПРОСТО ВЫНОСИТ МОЗГ! Вадим Борисович, если вы это читаете, пожалуйста,выложите уже расписание наконец.\nанон"
23,74566,-58804998,1504161231,"А когда и куда отдавать студенческие для продления, а то написано до 31 августа 2017?"
24,74561,-58804998,1504158787,Какое отношение администрации к парению внутри здания?
25,74559,-58804998,1504157216,"У кого есть кусачки, 8 общага?"
26,74539,-58804998,1504125950,"Добрый вечер\nСо второго курса первого сентября учатся по расписанию или это такой же \""праздник\"" как у перваков? \nАнон"
27,74538,-58804998,1504125938,Есть ли в универе гитарный кружок или что-то вроде того?\nАдмину добра.
28,74537,-58804998,1504124870,"Ребят, есть секция по баскетболу? как туда попасть ? Бывают ли соревнования? Заранее благодарю за помощь :3 (ну первый курс сами понимаете)"
29,74531,-58804998,1504123927,"То чувство, когда ты Иван Станкин и впервые слышишь о московском университете \""Станкин\"""
30,74530,-58804998,1504123797,"Подскажите первокурснику, есть ли у вас в универе зал (качалка)?"
31,74529,-58804998,1504123784,"Кого заселили в третье общежитие на 9 этаж, 913 комната? Есть тут такие?"
32,74482,-58804998,1504109021,Как попасть в секцию по волейболу?
33,74481,-58804998,1504109016,"Добрый вечер. Подскажите пожалуйста, на каком этаже в 3ем общежитии находятся стиральные машины?"
34,74474,-58804998,1504107413,"А что с посвятом? Где, когда?\nАнон"
35,74454,-58804998,1504094688,"Сегодня, во время орг.собрания, в 416 аудитории мною был потерян телефон. Нашедшему просьба отписать на мыло: lesgsergeev16@gmail.com"
36,74438,-58804998,1504085634,Есть ли секции по каким-нибудь единоборствам? Анон
37,74432,-58804998,1504083377,"Информация для студентов старших курсов\n\nВнимание!\nСтаростам всех групп (за исключением 1 курса и 1 курса магистратуры), у которых в осеннем семестре 2017\/2018 учебного года запланированы занятия в компьютерных классах 209, 210, 214, 216, 242, 243, 246, 247 необходимо до первого лабораторного занятия явиться в аудиторию 215 для получения логинов и паролей, без которых невозможно будет проводить лабораторные работы."
38,74425,-58804998,1504077328,Анон\nКак получить мыло edu?
39,74419,-58804998,1504072650,"Здаров,поясните мне,пожалуйста,1 вещь.\nЗначит был я в академе,восстановился,но поменял специальность,допустим с 09.03.02 на 09.03.03 перешёл,я буду учиться с 1 курса также как и все?Или же я буду бегать по преподам зачетики собирать?\nЯ склоняюсь к тому что учиться как все.\nДа и,упрощу задачу,на 1 курсе в Академ ушёл,также сейчас на 1 иду,ток на другую специальность,на платку.\n(Анон)\nАдмину спасибо."
40,74418,-58804998,1504072622,"Ребят,а в восьмой общаге есть спорткомната\/спортзал?(или хоть что-то похожее)"
41,74417,-58804998,1504071030,"Специальность 09.03.01 \""Информатика и вычислительная техника\"
42,74416,-58804998,1504051709,Не написал заявление о продлении сессии(на осень). Сказали сделать это до 1 сентября. Что будет если просрочить данный срок? Анон.
43,74382,-58804998,1504033770,"Привет ,кто с Алексина поступил?(анон)"
44,74376,-58804998,1504032552,"Откликитесь те,кто живет во второй общаге на 3 этаже,рядом с кабинетом коменданта."
45,74368,-58804998,1504030341,У кого ключ от спорткомнаты на восьмом (третье общежитие)?
46,74366,-58804998,1504030220,"Народ,какая общага считается лучшей для проживания?"
47,74363,-58804998,1504028992,Как Багдасаров философию ведёт? Сложно ли на зачёте 5 получить?\nАнон
48,74362,-58804998,1504028987,"Не был на огр. собрании. Расскажите, что было хоть. Не особо страшно, если пропустил?\nСпециальность 12.03.01."
49,74361,-58804998,1504028974,"Девочки, акция невиданной щедрости.\nА если серьезно, то предлогаю обменять место из 3ей общаги на 2ю."
50,74351,-58804998,1504017427,Ребят до какого числа можно производственную практику сдать(совсем крайние сроки )?  Это та которая на третьем курсе :)
51,74350,-58804998,1504017401,Ну и ..кто с Балаково поступил?аноно
52,74349,-58804998,1504017393,"Подселили первака к кому-нибудь, кто давно живет, третьим в двушку или четвертым в трешку? Чет не прельщает такая ситуация у нас в 8ой в этом году"
53,74314,-58804998,1503978839,Какой вуз лучше МАДИ или Станкин?)
54,74313,-58804998,1503978833,Какой интернет лучше подключить в общаге ?
55,74279,-58804998,1503919174,Почему бы не создать отдельные группы для каждой общаги?
56,74276,-58804998,1503916973,Возможно ли магистрантам переселиться из 8 общежития в 3?
57,74275,-58804998,1503916947,Во сколько открывается\/начинает работать 3 и 8 общежитие?
58,74264,-58804998,1503913393,"Ну,может кто-то из девчонок-первачек готов поменяться местами:из 2 общаги в 8?Может даже с доплатой.\nЛайкните запись-напишу\nАнон"
59,74254,-58804998,1503907950,"По-моему, количество вопросов от перваков в этом году перебили все прошлые годы...😨"
60,74251,-58804998,1503905866,"Что нужно сделать, чтоб с друганом заселили в одну комнату в общаге (одно направление, одна группа) при поступлении"
61,74222,-58804998,1503862498,"3 общежитие. Никто не хочешь поменяться кроватями? Отдам сетчатую, очень хочу решетку. Анон, пожалуйста"
62,74220,-58804998,1503860118,"Йоу, ребят, кто помнит сколько третий семестр проф английского стоит? Анон"
63,74213,-58804998,1503855578,"Ребятки с 3, есть перфоратор и шуруповёрт? Надо сделать пару дырок. С меня вкусняшка))"
64,74208,-58804998,1503855021,С какого числа начинается учеба у магистров?
65,74206,-58804998,1503854416,Что в 8 общаге ? Тоже по 4 чела  селят? Анон манон
66,74190,-58804998,1503840651,"Есть информация, когда Колоколов А.А. принимает?"
67,74182,-58804998,1503835830,Есть кто за ЗОШ ? Ищу напарника с 3й общаги для совместных тренировок по самбо или просто по борьбе  ! Скоро соревнования ! Не с кем отрабатывать приемчики. Вес 77-90\nРост 175-190 . АНОН админ тебе много здоровье!
68,74172,-58804998,1503832657,"Всем привет)\nТолько заселилась 25-ого в 8-ку,ключи отдала обратно ,попросили.Дубликат не сделала.Завтра приезжаю в часиков пол10 вечера,даст ли мне их баба Валя?)\nИли придётся просить кого-то чтоб приютили 😃"
69,74171,-58804998,1503832259,Кто в курсе во сколько и в какой аудитории 28 числа Огурцов принимает задолженности?
70,74169,-58804998,1503832043,"Девушка, из комнаты 414 ( 2общага) Откликнись\nИли киньте ссылку на её стр"
71,74165,-58804998,1503830299,Кто-нибудь знает во сколько консультация у Лычкина в понедельник?
72,74157,-58804998,1503826923,За что могут лишить общаги?
73,74147,-58804998,1503819833,А футбольная команда есть? Или вообще что то связанное с футболом
74,74145,-58804998,1503818822,В третьей общаге по четыре человека в комнате?
75,74123,-58804998,1503770351,Где находится общага для специальности 15.05.01 ? И какие там условия ?
76,74113,-58804998,1503766491,Завтра можно взять ордер? работает деканат? Анон
77,74109,-58804998,1503765348,Есть кто свободно на английском общается? Желательно 2\/8 общага
78,74103,-58804998,1503763752,Кто знает когда воду горячую в 3ей общаге включат?
79,74101,-58804998,1503763724,"Заселилась на днях в общагу....была в ужасе от состояния уборных и комнат в целом....запихнули в маленькую комнату 4-х человек,там и так дышать нечем....а тараканы....мммм...не успела открыть комнату как они уже побежали в мою сторону...вроде бы ничего страшного,но я их дико боюсь."
80,74095,-58804998,1503745901,"Когда академщик пишет заявление о восстановлении, после того как все хвосты закрывает или нет? И если он потом не продолжает учиться спустя некоторое время, то отчисление? анон)"
81,74090,-58804998,1503741302,"Ребят! Может знает уже кто-нибудь в каких конкретно кабинетах и в какое время можно будет сдать долги?\nИнтересуют конкретно преподы:\n\nРодичев и Мандель, Физика\nБоголюбов, Матанализ\nЕлисеева, дискретная математика\n\nЗаранее спасибо"
82,74089,-58804998,1503740237,Кто нить ещё в курсе про общагу на Выхино?\nАнон.
83,74086,-58804998,1503739502,"Ребят, видела у 3ей общаги около въезда на парковку установили шлагбаум. Можно ли получить пропуск, если не живёшь в общаге или он вообще не будет функционировать  ?"
84,74074,-58804998,1503695516,"Как греют душу эти посты про преподов, общагу и тараканчиков. \nАнон"
85,74068,-58804998,1503689973,"Сокамерники (Антон и Артём) из 8 общаги, 611 комнаты, отзовитесь!!!"
86,74053,-58804998,1503685789,"Здесь есть кто-нибудь, кто работает в профкоме? Хочу спросить кое-что по поводу стипухи."
87,74049,-58804998,1503685194,"Привет. Если в зачетке один бал, а в модульном журнале другой и заметила это только сейчас, что делать? Будут большие проблемы ? Каков срок исправления ? (Если что, я на стипухе) \nАнонимно, пожалуйста.)"
88,74039,-58804998,1503682892,"Привет. В общежитиях живёт кто нибудь с животными? Вообще их разрешают? Или скрытно можно привезти?))) \nИ что насчёт проверок чистоты, порядка и можно приходить в любое время в общагу? Не закрывают ее?!\nСпасибон😊😁😑"
89,74038,-58804998,1503682549,Расписание так же 30 августа вывесят? Или есть возможность что оно появится раньше? Анон)
90,74037,-58804998,1503682485,"Подскажите какие документы нужны для того чтобы заселиться в общагу (2 курс, сам с другого города,до этого снимал квартиру)"
91,74035,-58804998,1503682437,"Какая атмосфера между студентами в вузе, а так же между преподами и студентами?"
92,74018,-58804998,1503677471,Есть кто с первого курса сегодня остаются во 2-ой общаге?
93,74016,-58804998,1503676074,Есть ли в библиотеке wi-fi ?
94,74010,-58804998,1503672642,Какая самая лучшая общага и почему ?
95,74004,-58804998,1503666140,"Всем привет, у кого из восьмой обшаги есть пылесос? Один разок комнату пропылесосить"
96,74003,-58804998,1503666136,"В этом году в восьмёрку такие милые барышни заселяются, глаза не нарадуются с:"
97,73995,-58804998,1503660205,"Товарищи! есть ли вероятность, то что магистра учившимся на 1-ом курсе магистратуры и жившем в 3-ем общ, который отчислился и снова перепоступил с неплохим баллом заселят снова в 3-ю общ?!(и вообще заселение в общагу зависит от балла?Прост у аспирантов вроде зависит)"
98,73993,-58804998,1503659400,"Кто-нибудь знает, где можно сделать Регистрацию Временного Проживания ?\nЖиву не в общаге \nВариант с Мфц не подходит 🙅‍♂️"
99,73990,-58804998,1503655425,График работы библиотеки кто нибудь знает? Книги сдать за прошлый год)
0,73982,-58804998,1503647039,Кто продлевал каникулы бакалавриата уже можно брать обходной лист в деканате или только в сентябре? \nАнон
1,73977,-58804998,1503646576,"Ребята, а магистры начинают учиться в сентябре или в октябре?😂\nЗаранее спасибо)\nАнон"
2,73960,-58804998,1503597548,С какого числа можно заселяться в общагу?
3,73954,-58804998,1503596085,Где курить можно будет? И как часто?
4,73948,-58804998,1503586921,До скольки можно получить ордер в университете?
5,73942,-58804998,1503582869,"Народ, есть информация по стипендиям, за какие баллы какую выплачивают"
6,"{""type"":""mvk""}",-58804998,1503575766,"Для заселения в общежитие нужно ли сниматься с учета в военкомате,если в другом городе живешь? \nанон."
7,73929,-58804998,1503571229,Есть ли в в университете команда по баскетболу ?
8,73917,-58804998,1503561588,"Что следует освежить в памяти перед началом учебы 1 курс \""Информатика и вычислительная техника\""?"
9,73895,-58804998,1503523834,"Имеет ли смысл брать с собой в общагу паяльник , дремель и прочие принадлежности и сколько у вас столов в комнатах?( Поступаю на робототехнику)"
10,73888,-58804998,1503519467,Есть ли в университете курсы по английскому языку?
11,73874,-58804998,1503489893,Учатся ли по субботам ребята на управлении качеством?(1 курс) \nСкажите очень срочно надо!!!!!!!!!\nАнон
12,73866,-58804998,1503486250,"Всем привет, подскажите, как получить студенческий проездной и сколько он стоит? (Нормальную инфу в интернете не нашёл)"
13,73840,-58804998,1503437492,"Так-с, есть ли среди перваков перспективные игроки в доту (с хорошим рейтингом) для того, чтобы выступать в этом сезоне на вксл (всероссийские студенческие соревнования) и выиграть его. Если считаете, что это про вас, пишите в личку.\nНе анон"
14,73834,-58804998,1503422400,"Всем привет. Если мне не изменяет память, то у профкома висела информация про автошколу. Так вот, вопрос тем кто ходил туда. Как там обстоят дела в этой автошколе? Что с качеством преподавания, дерут ли бабло и т.д? \nЗаранее спасибо. \nАнон"
15,73823,-58804998,1503398013,"Ребят, спасите, общага 8,2 у кого есть кнопочный телефон на вечер? Админ спасибо. \nАнон"
16,73810,-58804998,1503360508,"Куда заселяют тех, кто будет учиться на КТО?"
17,73798,-58804998,1503347076,"Можно ли заселиться в общагу, если учишься не в станкине?"
18,73780,-58804998,1503337011,Сразу ли могут дать 2й академ? Или проще отчислить? анон
19,73774,-58804998,1503331448,Ребят какие доки нужны для соц.стипендии?
20,73771,-58804998,1503329013,У кого-то есть пртмер отчёта по практике? Может кто отписаться в комментариях? Спасибо
21,73758,-58804998,1503312440,"Какая общага у факультета ИТС? И какие документы нужны при заселении в общагу, если перевелся с другого вуза?"
22,73756,-58804998,1503310570,За сколько долгов у нас отчисляют? Сколько раз можно уходить в академ? анон
23,73755,-58804998,1503310343,"Слух прошёл, будто общаги 2 и 8 будут уплотнять - подселять третьих в двушки и четвертых в трёшки. Насколько этим слухам можно доверять, и что делать с нормой \""4 кв.м. на человека\""?"
24,73749,-58804998,1503307825,"Можно ли договориться с комендой о проживании в общаге, если есть прописка в мск?"
25,73742,-58804998,1503303675,Как перестать любить станкин? \nАнон
26,73737,-58804998,1503265044,"Подслушано, лучшее."
27,73732,-58804998,1503259076,"Расскажите пожалуйста о стипендии, примерные цифры, есть ли льготная, в каких случаях ее дают?"
28,73728,-58804998,1503254752,Сколько стоит общежитие? Ps заранее большое спасибо от первокурсника)
29,73724,-58804998,1503231914,"Скажите, пожалуйста, могу ли я завтра приехать в общагу, оставить там вещи и только после этого написать заявление на неделю проживания? Или меня не пустят в общагу? А также заявление у коменды писать или где?"
30,73720,-58804998,1503220997,"Всем привет. Поступил на проектирование технологических машин и комплексов. Хотел узнать, в какое общежитие меня поселят и в каком военкомате нужно вставать на учёт?"
31,73716,-58804998,1503174156,а я скучаю по крюкову александру андриановичу. классный препод. эхх
32,73714,-58804998,1503167555,Анон. \nМожно ли получить комнату в 3 общежитии женатой паре? Насколько долго можно ждать? (Оба студенты станкина)
33,73692,-58804998,1503078696,"Народ, есть желающие поменять место с 3 общежития на 2. (С ДОПЛАТОЙ)"
34,73685,-58804998,1503065832,"Доброго времени суток, подскажите можно ли иметь в комнате чайник\/утюг и прочие нагревательные приборы?\nЗаранее спасибо"
35,73675,-58804998,1503023990,"Когда лучше всего получать ордер? 25го или после собрания ,или не имеет значения? Спасибо большое. Анон"
36,73669,-58804998,1503001187,"Кто живёт в общаге номер два, можете показать, как примерно выглядят комнаты, коридоры, кухня? \nКакие условия, ваши отзывы? \nТолько реальные, а не такие, какие пишут тролли на сайтах. \nСпасибо, что уделили время на пост ''наивного первокурсника''."
37,73664,-58804998,1502999559,просто хотел сказать спасибо за то что отвечаете на наши тупые вопросы чтоб успокоить нашу душеньку ) P.S. первачи
38,73655,-58804998,1502993849,В РиМ есть программирование  на первом курсе?
39,73634,-58804998,1502973051,"Ребят,нужно ли носить мешок со сменной обовью,существует ли обще принятая форма,которой должны придерживаться студенты?"
40,73630,-58804998,1502971330,Ребят с ИСиТ подскажите. Какие языки программирования изучают на 1 курсе?
41,73623,-58804998,1502964140,"Ребят, кто живёт(жил) в Шереметьево, как там по условиям, можете проинформировать?"
42,73613,-58804998,1502959713,"Люди вопрос важный: что изучают на информатике 1 семестра ,, автоматизация технологических процессов и производств,,? Просто чтобы не усугублять положение с переводом т.к. в информатике не бум бум. P.S. (Анонимно)"
43,73605,-58804998,1502955425,Крадут ли вещи в общежитии?
44,73595,-58804998,1502918844,"Подскажите пожалуйста, как заказать справку об обучении в этом универе?\nИ сколько примерно её делают"
45,73592,-58804998,1502912595,"Если приехать с родственником, то можно ли его поселить в общаге на пару дней?"
46,73590,-58804998,1502909861,0613 кабинет работает летом? Анон
47,73578,-58804998,1502902025,"Ребята желающие из 3-ого общежития переселиться в 8-ое пишите в лс(ПРЕДЛАГАЕТСЯ ПРЕМИЯ!!!!!)пишите,все обсудим!"
48,73566,-58804998,1502874399,"Подскажите пожалуйста, специальность приборостроение к какому факультету относится?"
49,73554,-58804998,1502864556,"На сбор нужно принести еще 6 фотографий (помимо двух,которые уже сдали)\nДолжны ли эти фотографии быть одинаковыми ? Могут ли 2 фотографии быть четырехлетней давности?"
50,73546,-58804998,1502825955,"Тут прошла инфа, что магистрантов 1-го курса будут переселять из их комнат. Правда ли и по какой причине? По-моему раньше такого не было, и все продолжали жить в комнатах, в которых жили на 4 курсе.\n\nанон"
51,73538,-58804998,1502812855,Что представляет из себя академическая разница?
52,73526,-58804998,1502780001,"Подскажите, пожалуйста, можно ли перевестись на другое направление после первой сессии?"
53,73510,-58804998,1502733310,анон \nПо сколько людей селят в комнату в общаге 8?
54,73479,-58804998,1502712481,"Анон.\nМожно ли вернуться в общагу 20 августа, если не писали заявление на проживание? Или оплачивать нужно?"
55,73474,-58804998,1502710419,В летний период окончившие бакалавриат писали заявления на проживание до 20 августа. На оставшиеся 10 дней нужно снова раскручивать всю эту канитель?
56,73463,-58804998,1502698556,если обучение в магистратуре с 18:00.. неужели придется учиться все 5 дней и еще пары в субботу?\n\nа пары с 18:00 -до какого времени?\n\nанон плиз
57,73453,-58804998,1502690345,"Если кто знает, подскажите пожалуйста, по какому вообще принципу заселяют в общежитие, так как есть блочное, есть коридорное? Разница же есть. Кто-то же не хочет жить в коридорном, а хочет в блочном. Это все по желанию или все же есть принцип какой-либо? И какое из общежитий как раз таки блочное?"
58,73440,-58804998,1502654448,"Студенты, скажите, пожалуйста, если я привезу в общагу свой ПК, будет ли место, где его поставить?( анон)"
59,73435,-58804998,1502649652,"Вопрос будущим магистрам, которые продлевали социальную карту. Что с ней будет в сентябре - останется активной, или же потребуется замена?"
60,73434,-58804998,1502649573,"Как получить почту с доменом официального сайта станка, знает кто?"
61,73418,-58804998,1502642528,"Ребят, подскажите, очень сложно будет учиться на факультете \""Робототехнкиа и мехатроника\""?"
62,73407,-58804998,1502639504,Дают ли первокурсникам социальные карты при поступлении или самому надо делать?
63,73406,-58804998,1502639495,"Можно ли получить справку о том, что я учусь в институте числа так 28-29 августа если есть одна задолженность"
64,73391,-58804998,1502608596,"господа, почему вчера пришла стипуха, хотя она приходит в начале сентября за 2 месяца\nанон"
65,73390,-58804998,1502608523,Ооо даааа. Обожаю конец лета - поспевают тупые вопросы от первачков :3\nАнон.
66,73389,-58804998,1502608506,"Люди, которые живут в общежитии, где вы стираете свои вещи и сушите их? Имеются ли стиральные машины?"
67,73388,-58804998,1502608468,"Доброго дня всем! Ребят, подскажите,плиз, на физ-ру какая амуниция? Нужен спортивный костюм или шорты с футболкой любого цвета?"
68,73356,-58804998,1502525133,"Свежепоступившие на 09.03.02. 30-го не смогу прийти на собрание, отпишите в лс, если готовы передать мне после всю инфу с собрания, плюс задать там от меня пару вопросов"
69,73355,-58804998,1502525123,"Если есть кто с \""Управления качеством\"
70,73349,-58804998,1502519830,"Вопрос об общежитии. Выдают ли подушки, одеяла и постельное белье?"
71,73339,-58804998,1502482263,"Есть ли в Станкине тренажерный зал? Ну или старая, добрая качалка?"
72,73322,-58804998,1502466538,"Всем привет. \nПоступил в магу на Приборостроение. Может кто в курсе, в какую общагу заселят?"
73,73313,-58804998,1502464482,"Доброго времени суток! Поступила в Станкин в магистратуру по направлению \""Техносферная безопасность\"". До этого обучалась в другом университете. Подскажите, как проходит обучение, работает уже может кто-то по специальности, да и вообще интересно узнать что-то об университете. Не анонимно, лучше пишите в личку. Спасибо."
74,73301,-58804998,1502452677,Как дела с посвятом обстоят?)
75,73299,-58804998,1502451760,"Первокурсники, вы посуду с собой привозите или покупаете уже в Москве?"
76,73290,-58804998,1502445118,Что за деньги пришли? Кто подскажет?
77,73258,-58804998,1502405654,"В чем приходят первокурсы на \""первое сентября\""?И как вообще дела в одеждой обстоят?Можешь в свободной форме ходить или как в школе?"
78,73243,-58804998,1502396264,"Расскажите про то, как проходит физкультура в университете\nЕсть ли лыжи ?"
79,73233,-58804998,1502391743,"Как у вас с техникой на лекциях? Есть люди с ноутами\/планшетами, или все с тетрадками?"
80,73228,-58804998,1502389385,"Люди, которые живут во 2-ом общежитии, подскажите, что брать с собой? Имеется ли холодильник?"
81,73215,-58804998,1502348925,"Не понимаю. Приказы о зачислении бакалавров есть, а магистров - нет?"
82,73205,-58804998,1502307114,"После информации о сборе первокурсников указана аудитория ,в которой нужно получать ордер. Что это ? \nИ не запрещается ли приходить на сбор с родителем или другом?"
83,73198,-58804998,1502297072,Когда будет сбор первокурсников?Есть хоть какая-то информация?
84,73193,-58804998,1502286643,Где написать заявление на отказ от общежития и что для этого нужно?
85,73184,-58804998,1502277413,"Что потом случилось с девушкой, у которой 6-го числа в приемной комиссии случился приступ эпилепсии?"
86,73175,-58804998,1502264791,Когда в общагу можно будет возвращаться? 25-27 пустят или 28 ждать?
87,73167,-58804998,1502227163,можно ли в общагу провести проводной интернет (на студенческой улице) и как вы решаете проблему с интернетом?
88,73156,-58804998,1502219825,Почему в 8 общаге появилось так много людей южных стран?
89,73147,-58804998,1502204458,В каких примерно числах будет расписания на семестр ?Также в конце августа ? анон
90,73144,-58804998,1502198126,"Ребят , объясните , почему у некоторых , баллы по математике не соответствуют таблице \"" перевод первичных баллов во вторичные \"" ?"
91,73140,-58804998,1502193751,С какого числа заселение в общагу происходит? На сайте информации нет. Анон.
92,73131,-58804998,1502145712,Какими знаниями физики и информатики  необходимо обладать для успешной учёбы на автоматизации технологических процессов? \nАнон
93,73122,-58804998,1502123657,"Что можете сказать о Р. С. Алиеве, как о преподавателе программирования?\n\nАнон."
94,73117,-58804998,1502117995,"Реально ли после первой сессии перевестись с платки на бюджет ? \nЕсли сессию хорошо сдать \nБез троек \nНу и с учетом того, что кто-то вылетит"
95,73090,-58804998,1501965578,"К записи об общаге. Не совсем поняла  то есть представили старших курсов  могут уже 25 числа получить ордер и заселиться,или это касается только первокурсников?"
96,73089,-58804998,1501965563,"Анон\nРуслан, по-моему, его зовут.\nПомогите найти в вк, если в общаге, то можно комнату, очень важно, спасибо заранее!"
97,73082,-58804998,1501952853,"Приветик,когда будут новости по-поводу заселения в общежитие..."
98,73079,-58804998,1501941140,"Ребят, расскажите про учебу в магистратуре. Когда пары проходят, сложно ли учиться и тд...  анон"
