,Post_ID,Text,Target
35359,42110,С алкашами
35367,42109,"да, не знаешь где он?"
35372,42088,А Лора все популярней😂
35373,42088,Пфффф... Идб-15-12
35375,42088,"Оу, шатуряне уже и тут. Забавности"
35376,42087,"лол, а чего б им не быть? Много их"
35377,42087,В деканате поинтересуйся
35379,42087,Что за чушь тут спрашивают?
35385,42087,90 vs 10
35394,42073,пьяные девочки делают свое... ну ладно
35404,42054,это которая Валерия
35426,42013,Вот ты и спалился.
35428,42013,все на словах такие альфа самцы. А сами-то знакомились в реале?)
35435,41954,"4к мусор, ваш выход Kappa"
35436,41954,"Пфф, эт не мусор, а биомусор, потому что на таком ммр часто покупают акк, мол скил вхс, на самом деле аутисты наивные:) лучше играть с сапами на 2к или же на 5к"
35441,41954,"так у вас же итак есть команда, не?"
35444,41952,"Саша, это ты?😂"
35445,41952,не надо так пугать😢
35449,41806,Какой нехороший магистр 😊
35450,41806,"ужасный, ужасный магистр"
35458,41805,Забайкальский край
35460,41805,Тбилиси (Грузия) \nЕсть кто ещё с тех краев ?
35461,41805,Королёв ✌
35466,41805,Рязанцы отпишитесь
35475,41803,Великолепный преподаватель.
35477,41803,И снова сектанты 😬
35480,41802,Мулин - охеренный чувак. Так что ему простительно.
35483,41802,"Черт возьми, ведь значит же что-нибудь могила! Мы все будем вслух рассказывать наши истории и уже ничего не стыдиться. Я прежде всех про себя расскажу. Я, знаете, из плотоядных. Всё это там вверху было связано гнилыми веревками. Долой веревки, и проживем эти два месяца в самой бесстыдной правде! Заголимся и обнажимся!"
35484,41802,"[id7204212|Марья] , ты отвратительна 😩"
35485,41802,ща докатаю и че-нить прикольное отвечу
35488,41802,"Саша - няша, идите накуй"
35493,41802,В голос
35494,41802,"Лайк, если заходишь сюда, только для того, чтобы почитать их переписку."
35496,41802,А ну цыц гнать на Сашу!
35497,41802,И тут сектанты
35509,41801,понял принял. Спасииба
35512,41801,ох уж эти бесплатные залы)
35513,41801,на 10 мужской же
35517,41798,А что идёт?
35529,41795,"Да ладно ребят, изи препод.  Даёт скатать, да и тянет до последнего.  иногда даже ставит так, видя что совсем тупой)))"
35530,41733,"Срочно уже не будет, но чб есть"
35535,41729,"все хуйня, хотс мне запилил блядь"
35537,41729,но хотс же говно KappaPride
35544,41729,"3к, чувак, 3к😞"
35551,41729,"какой идиот покупает игры, когда есть торрент"
35555,41729,"лол, как ты вообще сюда попал, школяр"
35556,41729,"ясно, Коля, вот как ты со своим другом"
35558,41691,"Тут автор, очевидно - некая Аня Иванова"
35560,41691,чет неоч
35562,41689,"я не пойму, по-твоему посты про потерянные вещи, посты с тупыми и одинаковыми вопросами, и остальное лучше, чем это? Подслушано в принципе и создавалось изначально для всяких признавашек"
35565,41689,"ахахаха,а мне чё-то смешно"
35566,41689,любовная любовь
35580,41686,К богу обратись.
35585,41659,😆 раз не дал номер значит ничего тебе не светит :D
35587,41659,"Нет, не угадал, мой одногруппник"
35593,41658,5 литров Джека за флешку
35594,41658,"я тебе за 5 литров джека 3 флехи принесу, хочешь? 😄"
35597,41658,скок money?
35606,41657,Дота для пацанов
35607,41657,\/сообщение провокации нашего прекрасного копетана\/ 😌
35608,41657,"говорю,  у нас самый лучший,  понимающий и адекватный глава,  всегда хорошо решает конфликты,  всем помогает,  не предвзят и честен."
35613,41657,"Аллах, ?"
35615,41657,Что тебе известно о числе 700?
35619,41657,"Да будет так. Приятных вам сновидений, желаю увидеть великолепные трольбасы и невероятные бухенвальды в ваших снах. Завтра жду вас на сеанс рофлов. За сим все."
35621,41638,"ну заебись теперь, наверно он один такой, лаборант..."
35624,41638,"ну давайте всем рассказывайте, кто там няшка, всем же интересно"
35630,41636,"админу срочно нужно добро. Не будьте равнодушными. Осталось собрать совсем немного добра, чтобы спасти админа.\n#добраадмину"
35631,41636,"поют, курят, ругаются матом?"
35636,41610,"Просит отозваться, пишет \"
35641,41610,"ну ты не ссыкло, со мной же ты познакомился :D"
35643,41610,Какие убогие подкаты...
35647,41609,ждём Пахома :D
35650,41609,Ждем стетхема
35651,41609,ждем Чака
35656,41543,"Простите, но это было первым по запросу \"
35658,41543,"Блин, ребят, это конечно здорово, вся эта ваша любовь морковь, но давай вы не будете засорять своими соплями паблик. Хотите написать, пишите прямо ей или ему в лс. Стесняетесь? Тогда терпите или меняйтесь. Не хер публично выпячивать напоказ."
35659,41543,Началась любовь-морковь...
35661,41543,"Думаю,тебе ещё стоит дождаться сданного экзамена по культуре речи или как её там,потому что с русским у тебя явные проблемы"
35665,41543,"опять ты здесь, розовая бестия"
35666,41543,"привет, пупсик)"
35668,41543,"ХаРаФфо, Ти КаК?!))))))))"
35669,41543,Я нОрМ сЕгОдНя С пАцАнАмИ сЛуШаЛи КоБеЙнА тЫ зНаЕшЬ оН уМеРр ВОТ НеЗаДаЧа!!!!
35672,41543,нехуй обзывать ты бы еще КиШ обозвала...
35674,41543,"прости, подруга, настроение ни к черту"
35675,41543,я ведь тоже просто толстый мальчик в очках(.
35676,41543,"люблю пухляшей,  а очки это очень сексуально"
35677,41543,ты бы трахнула Митропольского)?
35679,41543,"конечно, он же няша"
35681,41543,"я хотел рассказать тебе какую-то охуительную историю, но я ее уже забыл"
35686,41543,"Велимир, отсыпь"
35687,41543,да вы достали я не употребляю!!
35693,41543,"бля так толсто, что тонко для большинства\nпроиграл, спасибо автору"
35695,41543,"да твою ссылку уже дали,все заценили"
35707,41515,Ты шаришь в математике?)) о0
35722,41493,Люблю дотку❤❤❤❤
35723,41493,Сам от него без ума уже лет так 15
35725,41493,"теперь тебя в клуб не возьмут и будут говорить, что ты ничего для вуза не сделал и будешь только в дотку аутировать"
35729,41441,Мне уже привет передали... \nМогу и в покер сыграть)
35731,41441,Крис тебя Станкин испортил)
35735,41441,"карты, блек джек и шлюхи. Что может быть лучше?"
35739,41441,ПОкер! есть хАчу. \nесли точ есть набор на 500ффшк
35744,41403,"Бля \nПарни, прекращайте херней страдать."
35748,41403,"комент чуть выше он написал, ну так, если что"
35750,41402,украли титул?
35752,41402,"но все еще единственная рыжая стримерша, не?"
35754,41402,"может я дальтоник, но у нее бордовые волосы, не?"
35756,41402,"ну, цвет волос)"
35757,41402,"ты ньюфаг просто, так-то она рыжая"
35758,41401,"да, да, задрали они уже всех нас, твари эрудированные"
35762,41401,"Ой ой ой, автор отзовись..."
35768,41401,"Ну давай, гордый МТОшник, заставь свой станок пошевелиться без программы. Упс, ты же даже не соорудил ничего..."
35777,41401,"ты овощ, смирись"
35780,41401,"ты не мог бы сыграть мою любимую мелодию, которая вылетает из под твоих ног, ведущих тебя на хуй?)"
35783,41401,"Вот вот, было прекрасное училище, а из-за них университет 😡"
35789,41397,Достоевского 3
35799,41396,"мля, нормас. а на рэдтубе в ГИЦ тоже можно посидеть? а в вов поиграть?"
35803,41369,Какой-то слишком тонкий юмор
35805,41369,Эх щас бы бомбануть да стул прожечь
35807,41368,И тебе привет
35808,41368,Ближе к сессии тебе передадут ответный \
35826,41345,Те у кого есть кальян не спалятся.)
35827,41345,а вдруг это коменда тут пишет 😑
35834,41300,Охуенно\nПросто охуенно
35835,41300,"Бля, пиздишь ты, не учусь я сегодня"
35838,41300,"ну и мразь же ты, а я тебе верил"
35842,41269,а кто в Игил хочет сыграть?
35843,41269,хватит это терпеть
35845,41269,"маску сними, пассажир"
35846,41269,"Ах,  коммунист, мы раскрыли твой хитроумный план, по прочтению нас этой пропаганды. Подал, как второстепенную новость, но вместе с тем разместил полную информацию с контактами и самой партией. Хитрый, хитрый коммунист.\nЯ больше консерватор, так что меня не провести."
35853,41269,"КПРФ и молитвы? Вы ебанутые чтоли? :D \nКоммунизм и религия не совместимые вещи. Я так то за коммунизм, но не тот, в который его превратили аутисты из этой партии. Был бы у них нормальный лидер, я б проголосовал."
35856,41269,"Лол, 6 пункт, коммунисты требуют, того чего при их власти никогда не было - всеобщих выборов на всех уровнях"
35857,41251,короли создателей мемчиков и фш нарисовались :3
35860,41251,тебе зачем фотки Рязанова с Чеканином оО
35861,41251,не я же фоткала
35862,41251,тебе зачем фотки Рязанова с Чеканином оО
35863,41251,"не мои фотки, не я фоткала, НАШЛА ЕПТ"
35864,41251,"ОТВЕЧАЙ НА ПОСТАВЛЕННЫЙ ВОПРОС, ЖЕНЩИНА!"
35865,41251,я не обязана перед тобой отчитываться
35868,41251,сам в шоке
35870,41251,да лаадно тебе машенька
35881,41237,Я ждал этого
35888,41184,Пилкой женской разбирал
35890,41183,Бухай - деградируй активно.
35891,41183,"Ой все блядь, автор даже не деанонился"
35895,41183,"Хотите гулять, а сами сидите и бухаете, норма"
35896,41183,Тупая социоблядь
35912,41180,"Так то писать сюда беспонтово, подойти не судьба"
35913,41180,"После 23 офаю, не ори"
35922,41098,Чё то нашим неймётся
35924,41097,Зачем любить зачем страдать бери бухло иди бухать
35927,41097,Ох не завидую я тебе. Лучше беги.
35928,41095,"Это Россия, расслабься"
35930,41095,"Ой бля, бесполезно обращаться к государству за помощью"
35931,41095,"еще и анон, да пошел ты со своими предложениями"
35933,41095,"Да чувак инициативу тип проявил, вместо того, чтоб над ним посмеяться все его чет упрекают"
35934,41095,"Проявил - красавчик!  Инициатива наказуема, не нравиться - лопатку в руки и вперёд!;)"
35944,41059,Всем насрать в чем ты ходишь
35945,41059,"Да хоть в тапочках, всем пох)"
35951,41059,"Придите к Лычкину в шортах, он вам целую лекцию прочитает на эту тему."
35955,41059,"Я как-то спросил, можно ли прийти в шортах, если побрею ноги - ответили, что лучше не стоит. Такие дела..."
35956,41059,Могут не пустить на кафедру ВТО 😐
35957,41059,"а че мы не пацаны, хуй-на-ны"
35958,41059,"Да кто вообще уважает этот гадюшник?😂\n\nа ты не ахуел? пиздуй тогда отсюда.\nв какой-нибудь мами или еще какую парашу, если не нравится, тебя никто в этом гадюшнике не держит."
35959,41059,"съебу скоро, не волнуйся"
35960,41059,ваще пох....будет меня еще всякая дичь жизни учить
35961,41059,чувак...какой то ты со всех сторон ебанутый...тебе бы врачу показаться
35964,41059,"слыш, бандит, давай попроще темы задвигай)"
35966,41059,лал шта?
35967,41059,Ох уж эти моралфаги😄
35968,41059,"Господи, так проиграл с этого бугурта шо пзц. 10\/10"
35971,41059,что ты несешь....
35973,41059,"так ты уже определись, клоуном или мудаком. Судя по твоим комментам про \"
35978,41059,"Если я прихожу в шортах в универ, значит я так захотел, а твое собачье мнение меня не интересует, а если тебе че-то не нравится, то подойди и попробуй сказать в лицо, душара. Такой бред несешь, как ты еще дожил до своих лет? У кого конкретно смех вызывает? Ты отвечаешь за всех этих людей или сейчас просто словами плюешься?  Нормальные люди ходят так, как хотят, а стереотипные уёбки будут ходить в универ и вонять луком. Или тебе 40 лет что ты всегда в брюках ходишь? Напиши со своего профиля, а то как то не по мужски ."
35979,41059,"в интернете много че пишут, верь всему, наивная девочка. Стабильная температура в чиллю от 50 до 65 градусов. Из всего что я написал, ты принял во внимание только погоду, это еще раз доказывает, что ты узкомыслящий, примитивный еблан."
35980,41059,"Щенок, ты это тоже самое в глаза мне скажи. Хуиплет, как ты можешь отвечать за всех? Тебя эти же самые нормальные люди и нагнут, сынок бля. Жду твои данные в лс, духопад"
35981,41059,"да забей ты на него, это же ссыкло ебанное, наверняка какой-нибудь задроченный первак с зауженными штанишками. Такие черти только мониторить могут"
35982,41059,"то что ты чмо, дух и ссыкло, которое не даст свой номер и не напишет со своего профиля мы и так все поняли, но истеричная баба не может набить тебе ебло так, как могу сделать это я, может все таки стоит вскрыть карты и доказать всем что ты не мясо ебанное?"
35983,41059,"это все пустые слова, которые останутся в этом анонимном паблике, а ты конченный ослоёб, который так и будет писать с анонимного профиля. Смысла с тобой разговаривать дальше нет. То что тебе наплевать, всем пох, никого не ебет мнение ебливого дрочера, а вот то что ты ведешь себя как трусливая баба - это всегда будет с тобой по жизни, вот и живи, зная что твое очко сжимается чаще, чем сердце бьется."
35984,41059,Борисович. И траллит тут всех.
35985,41059,пиши свой номер в личку. Поговорим.
35987,41059,"лол, у тебя диалект типичного пользователя одноклассников😂"
35989,41059,"просто иди нахуй, ты за свои слова все равно не ответишь, если ты мужик, оставляй номер, я тебе ебало разорву, ссанный кусок говна."
35990,41059,"да это походу какой-то гавнопрепод сидит за левым профилем, который боится получить пиздюлей и в то же время сам их дать не может, максимум на что он способен, это угрожать через монитор, не более, такие выродки просто пытаются в интернете самоутвердиться, а в итоге обсираются, вот и прет из него говно. Забей на него, пока он пишет с анонима, толку нет с ним разговаривать, это такое чмо, которое во дворе больше с девочками играл и ему было с ними интереснее, наверное потому что он считал себя среди них самым сильным )"
35994,41033,Стиралке пора на помойку
35999,41016,У тебя нет выбора.
36004,41015,Топ кек
36006,41015,нахуй го по пацански забухаем
36021,40949,"Даже ни одной рыжей стримерши в этом году, ваще"
36022,40949,"Хотя есть одна не рыжая,  но тоже няша"
36024,40949,А вот щас обидно было
36031,40949,"Ох, знала бы ты как же я хочу шуткануть сейчас, но не хочу никого обидеть :)"
36032,40949,"с огнём играешь, ПК выехало за тобой😅"
36034,40949,не кончится это добром😅
36037,40949,а на кого ж ещё смотреть?)
36040,40949,не обращай внимания они каждый год так пишут
36043,40949,тебе все равно не дадут 😌
36044,40949,"ну вот че ты сразу, а? =("
36046,40949,Вот сейчас реально обидно было😢 хорошие у нас девочки😏
36047,40948,"Написал человек, незнающий как пишется слово деградируют...\nПро знаки препинания вообще молчу."
36048,40948,про твои знаки препинания я тоже упоминать не стану ;)
36052,40948,"Тот момент, когда 10 раз перепроверяешь сообщение, прежде чем его отправить..."
36059,40948,значит последнее слово за мной. Изи нахуй)
36068,40894,"Ой да ладно вам, я и медосмотр нахуй слал, ни одного штампа не было"
36069,40894,"- эй, академщики, принимайте пополнение.\n- такого тебе кадра нарисовали..."
36070,40894,У кого-то бомбануло\n.....
36071,40888,в подушку плакаться и терпеть
36075,40888,мамке пожалуйся
36079,40888,Езжай в свою Агаповку и там жалуйся
36081,40888,Ему и высказаться.
36082,40888,хорошо еще ничем не кидается...
36083,40888,ещё только начало семестра 😏
36084,40888,весь экшн впереди😄
36086,40886,"пффф, не нравится - не называй, всем похуй, это исторически сложилось и от этого не уйти"
36087,40886,С чего это стакан мерзкий? Как вообще можно считать мерзкой посуду? Она вас оскорбляет ваши религиозные чувства?
36091,40886,Какой пиздец... Одна хочет чтобы универ стаканом не называли другой думает как на препода пожаловаться... Перваки вы че вообще ебанулись что ли?
36094,40886,Иди нахуй
36096,40879,Вбрось еще этих славных Клубных бугуртов.
36098,40879,"Они же не заставляют вас платить деньги, че так бомбите?"
36101,40879,да выпей чаю
36107,40879,не ссы прорвемся
36116,40848,пожалуй я соглашусь!!!!! 😂 😂 😂 😂 😂 😂
36117,40848,Мандель....радуйтесь глупцы......
36118,40847,Его зовут эйтыкактебядавайпознакомимся
36120,40847,Ну тип я. 😑
36121,40847,А не ты случаем парень в белых штанах и кроссовках?
36122,40847,Тогда уж в белых штанах и кедах
36126,40846,"нет,я не ошибся"
36127,40846,любовь такая штука
36129,40846,"Вы бля 3 недели отучились и уже судите о дружелюбной группе, вы серьезно? По настоящему вы оцените дружбу минимум к сессии"
36130,40846,кто то может быть и верит уже😅
36139,40827,вот это ты меня спалил))
36140,40827,хе хе хе
36142,40825,ну ФЭМ фак)
36149,40822,"Я знаю его, но он любит женщин постарше"
36158,40789,"Я сама из мами в станкин ушла\nЯ счастлива, меня все устраивает, ни о чем не жалею"
36164,40777,чет падазрительна....
36175,40765,До хе\
36176,40765,Ахахахахаха бля
36182,40742,"Теперь ждём встречного от тех, у кого ведёт Елькин.\nИзвините."
36186,40742,Господа мои хорошие
36191,40718,К увеличению чсв
36192,40718,К власти
36196,40717,Так ты не пиши
36197,40717,"Он не рассчитывает, что его кто то будет слушать, а тем более записывать.."
36198,40717,"ахуенный мужик, вы его боготворить еще будете"
36199,40717,"Вы ещё Борисенко не видали, щщщщенки"
36200,40717,"Диктует не ахти, но грешно на него жаловаться."
36208,40709,Препод шифруется
36211,40672,"Думаю ,этот пост канет в небытие ...\nВ принципе ,как и твое пиво ..."
36216,40671,Ну давай еще разок объясню
36218,40671,Интернет помощника себе находишь и можешь нахуй выкидывать все методички.
36228,40661,"та боже, что там эту историю учить, тем более рассказывают ровно два века последних, изи бризи"
36237,40644,"даааааа, наконец то нашёл твой комент :D"
36238,40644,Лол) А зачем ты его вообще искал?)
36249,40622,Валя чтоли?
36259,40582,"Слушай, мы с моим другом, например,  спрашивали прямо в лицо про это и нам по честному отвечали все"
36264,40547,"с Валенсией они играют,(Севилья вчера Менхенгладбах нагнула 3:0) если Питер потеряет очки, будет славно, ибо Валенсия чот в Чемпионате ни о чОм пока.. 😜 =)"
36265,40547,Бля... Сегодня опять лига чемпионов что ли... Опять за пивом бежать)))
36268,40547,да это Похуй
36271,40547,давай я тебя к нам пущу
36275,40547,Лодыгин клоун😂 Малафеева в студию!
36279,40547,"Аа, во:) вижу, твой талисман это Рыжиков:) ну что ж, ждем завтра, глянем скок он \"
36283,40547,"базару нет:) пусть будет Беленов. Прост как б спартак заветный враг и противник, вот АртЁмка первый в голову пришел:)"
36287,40532,То есть с непридирчивыми можно посраться?)
36288,40532,"От лица первокурсников могу сказать, что Макарова - огонь баба 👹 \nPS это о придирчивых"
36291,40523,"Какой нормальный человек будет спрашивать, как ее получить? Физра это не такой кошмар, что бы ради нее гробить свое здоровье"
36310,40505,За фамилию 28 поставила :3
36319,40488,Давай в лс
36321,40487,А может охуенный музон в голове :)
36326,40487,А почему анон? Боится что голова с плеч.
36327,40487,Хера тут все девушки дерзкие. Опасно
36328,40487,"Ой, да хуль тут думать. Эта кобыла на каждой паре сидит на первой парте, смотрит преподу в рот и кивает"
36330,40487,ты на кого-то намекаешь?
36333,40487,ну ты же понимаешь
36346,40464,"Как-то раз приехал я в станкин в таком состоянии, что почти не мог дышать, попросил проводить меня до медпункта и все развели руками\nХорошо хоть не сдох"
36352,40454,О! Привет
36356,40408,че слова другие забыл? че как мудак то а?
36370,40405,Круче было бы если бы сказали- русский реп на голове
36373,40403,Видимо провод переломили. Замена оного вас спасет ✌
36374,40403,напиши в личку
36376,40389,"Уже 3-ий раз! я надеюсь, это не один и тот же человек делает..."
36377,40347,"Иди в деканат, там тебе ответят"
36381,40347,"Ну Яновский еще да, позитивный человек, может и разрулит."
36386,40344,вон сколько красивеньких
36390,40343,Да как вы заебали уже всех со своим клубом!!!
36391,40343,А почему  клубники пишут анонимно?  Стесняются что ли?.  Вон срач ниже -  присоединяйтесь)  \n
36411,40316,"Они имеют своё мнение и высказывают его аналогично тебе. Если так весело в клубе, то откуда у тебя берётся время гнобить тех, кто гнобит клуб и тд.\nКакие-то убогие аргументы, действительно, \"
36412,40316,"помнится, что когда я отказался идти на собрание по поводу клуба, на меня написали заявление в деканат и пожелали всего плохого)) так что да, только свое мнение"
36451,40237,"вот смотри, сидишь ты такой сидишь, к тебе подходят такие и \"
36453,40237,это секта.
36460,40237,Есть шанс слиться от туда?
36461,40237,"Перваки, просто думайте своей головой, и решайте сами, ходить в клуб или нет, а не тупо ведитесь за тем, что написано на подслушано =)."
36464,40237,"Какие-то у вас ребят пустые аргументы, ни фактов, ни доказательств, мне кажется или вы просто кучка безвольного стада, без своего собственного мнения, вы услышали, что кто-то где-то кому-то что-то сказал и сразу же побежали трезвонить об этом на всю округу. Как-то грустно."
36467,40237,"Эх, а я вот жалею что в клуб не пошел, так хоть смог бы сплясать да спеть, когда в академ отправят:( \nА теперь придется тихо уйти:("
36468,40237,"Тааааааак, развивай мысль"
36473,40237,ААХХАХАХАХАХХАХАХАХХАХАХХАХАХАХАХАХАХХАХХАХААХХАХХАХАХХАХАХАХХАХАХАХХАХАХХАХАХАХХАХАХАХХАХАХАХХАХАХАХАХАХАХХАХАХАХХАХА АРУ ПЗДЦ
36479,40231,"админ сучка, всякую херню постит, а интересное предложение не запостил=("
36486,40199,Так подойди и познакомься
36489,40199,извращенец что ли
36494,40145,"как то мелко - 5300 и не вернуть, фу фу фу такой быть)"
36499,40138,"Есть, даже халявкой пахнет) :D"
36500,40138,вот незадача
36504,40125,Какой-то профессиональный подкат:\/
36505,40125,Слишком даже
36509,40124,слишком много. Не осилил.
36513,40121,Или тыкай всех окружающих))
36517,40121,"10\/10, боже ты мой, 10\/10"
36520,40107,А вроде шакал ебучий
36523,40071,Ты знаешь сколько они стоят?)
36529,40071,Стыдно за своих одногруппников 😒
36531,40071,"Ну это же тян, что ж вы хотите то от нее..."
36533,40071,Что означает тян?
36536,40071,На кафедру зайди (центр информатизации универа) и скажи дримспарк нужен там тебе лицуху дадут
36537,40071,"Дайте болванку, запишу и будет лицуха."
36540,40070,"Потому что Букейханов, поняли да?"
36544,40070,"тааак, Господа мои хорошие"
36549,40055,не поняла
36552,40054,Без комментариев.
36553,40054,Это истинный пиздец.\n\
36554,40054,Тараканьи усы ебаные
36556,40054,"Пизда вам, товарищи, проще в армию сгонять"
36559,40054,Группа - стадо баранов\\обезьян\nСтароста - пастух\\вожак
36560,40054,вам пизда1\nсочувствую искренне1)
36564,40029,Прям культ личности какой-то.
36577,39967,"Я, конечно, не Егор,но с си помочь могу:)"
36581,39967,"10\/10, господи\n10\/10"
36589,39950,ну варвары из д3 всем нужны
36590,39949,"Увы ее больше нет... Баню закрыли, шлюх распустили... Грусть печаль тоска огорчение"
36595,39948,я думаю он пытался шутить
36597,39948,В клетку?  Рубашки в клетку?
36600,39948,"если я надену завтра рубашку в клетку, то у меня будут шансы?"
36604,39948,"я же говорил, что ты обманщица"
36607,39948,ну не пали ты контору (
36608,39948,знаеш ли мужская соледарность.....
36612,39948,"может, это я все потому говорю, что я неудачник, потому что норм парням дают..."
36614,39948,"я не буду спорить с тобой о потрахулькам,  тут ты теоретический гуру :3"
36616,39948,"пойду грустно вздрочну и помечтаю о золотом веке, о возвращении Сатурна, когда все люди снова станут голыми и простыми!"
36617,39948,"я романтик, ты же знаешь.."
36621,39948,я не хотел причинить тебе зла(
36623,39948,знаеш не придирайся я может и безграмотный зато не парюсь особено живу в кайф как говорил Ницше \
36625,39948,ты хочеш сделать мне больно своими словами но... ты слишком мало еще меня знаеш чтобы сделать мне больно!!
36626,39948,"спокойно, парниша! Я только сочла забавной твою малограмотность)"
36627,39948,тем более я считаю что нужно вывести язык из под власти граматики на просторы какойто более исконной структуры....
36631,39948,ведь исконный язык-язык жестов
36633,39948,"но ткани нет, и ее как-то через жопу можно восстанавливать через развитие костей. это я еще себе примерно представляю (определить динамику развития языка), но с жестами - вообще никак."
36635,39948,пиздец я туплю. ты права).
36636,39928,Саш это ты написал?😂
36643,39926,"интересует больше, ставятся ли зачёты по физре за шахматы или бридж, а так я не особо умею ни в то, ни в другое играть, но не против научится."
36649,39926,"Не надо норм гто, лол, там какието нормативы изи, типа подтянуться там, отжаться итп"
36657,39883,"Нет, я не писал в аск  😃 Просто так видимо решил админ"
36664,39847,Вы с калькуляторов сидите чтоль?
36665,39847,"да кто их не любит,"
36668,39847,"Го в доту, я создал 😃"
36670,39847,Есть более 2х десятков настолок пишите
36676,39846,Александр Евгеньевич
36690,39815,Нет\nНе пугают
36710,39763,Да уже дали так-то
36734,39706,😄 если тебя зовут Настя то максимум тебе обеспечен
36738,39706,"Она любит когда ей дословно пересказывают ее же лекции, а если твоя фамилия похожа на фамилию студента который ей не нравится - пересдача обеспечена."
36748,39691,"да если есть знания, все на изи сдается, не слушай этих разьебаев неучей"
36750,39691,"Вдвойне тяжелей, если его фамилию писать именно так..."
36757,39689,пылесос для автомобиля сойдет?😂
36758,39689,а ковёр есть?
36759,39689,"только для туалета, пойдет?"
36766,39665,Молчи и иди куда хочешь)
36771,39665,"лол, ты идешь со мной"
36772,39665,"Это нормально, если подойти с умом к изучению языка. \n\nБазовая группа - для галочки."
36778,39649,"Анон, одумайся"
36782,39639,А можно ещё больше 54-х получить😃
36788,39639,можно и 100 получить))
36789,39638,"учатся, отпишись в личку"
36794,39617,"Анон,напиши мне в личку"
36799,39605,Напиши сообщение мне\nПообщаемся на счет изучения\n:)
36802,39605,смотря какой мат. Великий и могучий всë-таки
36805,39604,англ. язык с нуля преподают\nСказал\n\nПунктуация
36806,39604,"можно и почти с нуля выучить, смотря как учить"
36814,39580,Вечный спаситель)
36821,39564,"На кафедре стойте, за вами прийдут"
36827,39564,"Посоветуйте еще кто-нибудь на кафедру сходить, а то вдруг человек не понял.\nАх да, по английскому языку нет лекций."
36831,39563,Возле деканата мто висит подобная инструкция как туда попасть.
36832,39563,Шоссе фрезер д10
36833,39563,Главное что анон
36836,39542,Задачи у доски + контрольные работы
36837,39542,"Доклады спрашивает, задачи у доски и контрольные любит)"
36843,39526,Анонам не даём)
36844,39526,"есть но без сверла , хоххох"
36849,39491,Магов здесь нет\nПростите
36852,39491,"а с мамкой, азазаза"
36853,39491,тип того)))00)
36857,39491,"напиши мне, если захочешь)"
36863,39489,Смотря как она к тебе относится
36865,39489,"Напиши в заявлении, что она твоя двоюрдная сестра)"
36873,39456,"он у всех на первом курсе. Ты не первый и не последний, так шо трудись."
36878,39455,Ахуенный юмор ☝🏻️🔝
36884,39455,ох уж эти перваки
36886,39455,ты же его даже не видел =)
36894,39450,"сегодняж посвят, ты че"
36896,39440,Искатель online
36900,39440,Русский язык ты где....
36906,39426,А я дочитал
36924,39389,считай тот же мегафон
36928,39388,С нуля возьмете?!
36934,39327,мто учатся
36939,39327,"хех, что поделать"
36947,39327,мы не учимся
36952,39327,пусть страдают без 1505
36966,39324,что человек за 1 к себе по лицу надаёт.\nтогда уж сразу о стену
36977,39315,ну вот че ты начинаешь?
36979,39274,Перемога или мать! (с)
36980,39274,Крым будут возвращать
36983,39274,"Да они уже закаленные в онлайн - боях, их не затраллить"
36988,39249,"Забыл не анон написать,выручайте"
37002,39182,Яблонский смеется тебе в лицо
37004,39182,Что? Кто меня звал?
37008,39182,Оставь девственные умы уже в покое
37009,39182,"ну рано или поздно, данные умы кто-то поимеет."
37013,39182,почитай про такого мужика - Зисифом вроде звать
37015,39182,не понимаю какое отношение ко мне?
37018,39182,а в 4 учительницы не было? А в 5? Зачем доебываться то до перваков по хуйне? Самоутверждаешься?
37019,39182,"ок, я отстал"
37021,39182,и тогда что забыла тут?
37022,39182,"ну вот перед тобой точно отчитываться не стану, что? Зачем и почему)"
37023,39182,"Вы знаете, дорогие коллеги по университету, если Лычкин и поимеет мозг, то сделает это так изящно и интеллигентно, а не в духе \"
37027,39182,вот снова ты стервозничаешь)
37028,39182,хей хоп ла-ла-лэй
37030,39182,не надо бояться)
37032,39182,"Хоспади, да ни кого ни кто не кусал."
37035,39182,"ты еще и бицуху свою фоткаешь - всех сразу в дрожь бросает, вот 😖"
37036,39182,ну не нужно тогда смотреть мои ужасающие фотки) береги психику)
37042,39181,"Максим, а тогда когда посвят?"
37047,39180,"Чувак, был бы ты бабой, пустила бы. Идеальный сосед, рили."
